product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,AR_H_COMMIT_TIMESTAMP,OP
29f21b78dda7fd755d89ed7cb57ca813,consoles_games,50.0,1317.0,1.0,400.0,26.0,15.0,35.0,2018-08-06 15:55:10,I
62fd674a590e093bfc9aa9515d94caee,ferramentas_jardim,59.0,548.0,3.0,2500.0,27.0,16.0,32.0,2018-08-06 16:03:21,I
b20004b530789d5db586f589da0ef3e3,brinquedos,48.0,804.0,2.0,800.0,36.0,31.0,26.0,2018-08-06 16:12:32,I
ca96d665a6e7038a569277e6e1d34cbe,utilidades_domesticas,44.0,676.0,2.0,500.0,37.0,13.0,37.0,2018-08-06 16:19:52,I
40c15dd86886c8e9cedabb4dadcece62,informatica_acessorios,55.0,512.0,1.0,700.0,30.0,15.0,15.0,2018-08-06 16:20:28,I
4b6c0fa189ae4c4c7a4d357ff185512c,esporte_lazer,36.0,959.0,1.0,250.0,25.0,10.0,18.0,2018-08-06 16:31:57,I
056010e0e6196d99309275e1b2d12c80,papelaria,57.0,303.0,1.0,250.0,16.0,6.0,11.0,2018-08-06 16:45:06,I
7acf643c9851bf01a16332dfc8e6824f,informatica_acessorios,53.0,250.0,1.0,900.0,16.0,100.0,25.0,2018-08-06 16:49:19,I
a62b367ed54e81983ba07fdb06d405fb,utilidades_domesticas,57.0,846.0,1.0,1750.0,16.0,31.0,12.0,2018-08-06 17:01:24,I
b7029935abacaa5e117b31bc355e9341,telefonia,58.0,424.0,2.0,350.0,18.0,6.0,14.0,2018-08-06 17:05:42,I
50bfd369147864f6d0561bbdc0b610ba,livros_interesse_geral,57.0,400.0,6.0,800.0,25.0,12.0,16.0,2018-08-06 17:10:08,I
8e05d659efa36ce4bbc0a299a870f4af,construcao_ferramentas_iluminacao,59.0,985.0,1.0,1050.0,16.0,20.0,16.0,2018-08-06 17:19:01,I
6a3370dbb5bd5817ac81a5db12cb2baa,perfumaria,39.0,340.0,1.0,267.0,17.0,14.0,14.0,2018-08-06 17:27:10,I
6c57343a58d1c23d629297d23018803b,bebes,55.0,652.0,3.0,201.0,25.0,8.0,18.0,2018-08-06 17:29:39,I
b91b2431ca8a681073c72cab18054e6e,beleza_saude,44.0,768.0,1.0,1200.0,30.0,12.0,16.0,2018-08-06 17:38:40,I
f2890c4d40c6794ce51e525c1ec37660,eletronicos,57.0,1925.0,2.0,5100.0,70.0,10.0,25.0,2018-08-06 17:44:32,I
1d37ba8cc6a900b5b50ba1b5121f02e8,eletronicos,27.0,197.0,1.0,650.0,32.0,14.0,11.0,2018-08-06 17:54:58,I
